ano,url,titulo,data,id,slug
2021,https://www.ufrn.br/imprensa/noticias/50344/eaj-divulga-processo-seletivo-para-cursos-tecnicos-subsequentes,EAJ divulga processo seletivo para cursos Técnicos Subsequentes ,20/08/2021 10:33,50344,eaj-divulga-processo-seletivo-para-cursos-tecnicos-subsequentes
2021,https://www.ufrn.br/imprensa/noticias/50220/eaj-implanta-unidade-de-referencia-tecnologica-em-macaiba,EAJ implanta Unidade de Referência Tecnológica em Macaíba,17/08/2021 16:23,50220,eaj-implanta-unidade-de-referencia-tecnologica-em-macaiba
2021,https://www.ufrn.br/imprensa/noticias/49910/aluna-da-eaj-participa-de-simulacoes-da-onu-em-harvard,Aluna da EAJ participa de simulações da ONU em Harvard,06/08/2021 11:14,49910,aluna-da-eaj-participa-de-simulacoes-da-onu-em-harvard
2021,https://www.ufrn.br/imprensa/noticias/49800/estudantes-da-eaj-conquistam-medalhas-na-olimpiada-brasileira-de-astronomia-e-na-mostra-brasileira-de-foguetes,Estudantes da EAJ conquistam medalhas na Olimpíada Brasileira de Astronomia e na Mostra Brasileira de Foguetes,03/08/2021 15:53,49800,estudantes-da-eaj-conquistam-medalhas-na-olimpiada-brasileira-de-astronomia-e-na-mostra-brasileira-de-foguetes
2021,https://www.ufrn.br/imprensa/noticias/49102/feira-solidaria-traz-novidades-na-sua-quinta-edicao,Feira Solidária traz novidades na sua quinta edição,12/07/2021 17:54,49102,feira-solidaria-traz-novidades-na-sua-quinta-edicao
2021,https://www.ufrn.br/imprensa/noticias/48568/eaj-oferece-curso-para-professores-de-todo-o-brasil,EAJ oferece curso para professores de todo o Brasil,24/06/2021 15:43,48568,eaj-oferece-curso-para-professores-de-todo-o-brasil
2021,https://www.ufrn.br/imprensa/noticias/48300/ufrn-desenvolve-aplicativo-que-avalia-desempenho-cognitivo-de-equinos,UFRN desenvolve aplicativo que avalia desempenho cognitivo de equinos,16/06/2021 16:51,48300,ufrn-desenvolve-aplicativo-que-avalia-desempenho-cognitivo-de-equinos
2021,https://www.ufrn.br/imprensa/noticias/47771/programa-novos-caminhos-comemora-aniversario-com-publicacao-de-revista,Programa Novos Caminhos comemora aniversário com publicação de revista,01/06/2021 10:51,47771,programa-novos-caminhos-comemora-aniversario-com-publicacao-de-revista
2021,https://www.ufrn.br/imprensa/noticias/47404/eaj-realiza-evento-do-dia-do-zootecnista,EAJ realiza evento do Dia do Zootecnista,19/05/2021 16:59,47404,eaj-realiza-evento-do-dia-do-zootecnista
2021,https://www.ufrn.br/imprensa/noticias/47240/eaj-promove-selecao-de-bolsistas-para-projeto-de-inclusao-social-2,EAJ promove seleção de bolsistas para projeto de inclusão social,17/05/2021 10:18,47240,eaj-promove-selecao-de-bolsistas-para-projeto-de-inclusao-social-2
2021,https://www.ufrn.br/imprensa/noticias/47206/eaj-promove-selecao-de-bolsistas-para-projeto-de-inclusao-social,EAJ promove seleção de bolsistas para projeto de inclusão social,14/05/2021 15:30,47206,eaj-promove-selecao-de-bolsistas-para-projeto-de-inclusao-social
2021,https://www.ufrn.br/imprensa/noticias/46972/empresa-comeca-processo-de-pre-incubacao-em-macaiba,Empresa começa processo de pré-incubação em Macaíba,10/05/2021 10:33,46972,empresa-comeca-processo-de-pre-incubacao-em-macaiba
2021,https://www.ufrn.br/imprensa/noticias/46487/projeto-da-eaj-vai-promover-curso-de-robotica-para-jovens-de-escolas-publicas-do-rn,Projeto da EAJ vai promover curso de robótica para jovens de escolas públicas do RN,23/04/2021 17:10,46487,projeto-da-eaj-vai-promover-curso-de-robotica-para-jovens-de-escolas-publicas-do-rn
2021,https://www.ufrn.br/imprensa/noticias/46013/banda-de-musica-da-eaj-continua-encantando-atraves-das-redes-sociais,Banda de Música da EAJ continua encantando através das redes sociais,08/04/2021 15:26,46013,banda-de-musica-da-eaj-continua-encantando-atraves-das-redes-sociais
2021,https://www.ufrn.br/imprensa/noticias/45922/projeto-da-eaj-realiza-acoes-artisticas-e-culturais-por-meio-de-oficinas-de-teatro,Projeto da EAJ realiza ações artísticas e culturais por meio de oficinas de teatro,06/04/2021 16:06,45922,projeto-da-eaj-realiza-acoes-artisticas-e-culturais-por-meio-de-oficinas-de-teatro
2021,https://www.ufrn.br/imprensa/noticias/45751/eaj-promove-projeto-que-conecta-sociedade-a-ciencia,EAJ promove projeto que conecta sociedade à ciência,30/03/2021 10:57,45751,eaj-promove-projeto-que-conecta-sociedade-a-ciencia
2021,https://www.ufrn.br/imprensa/noticias/45663/projeto-da-eaj-leva-cultura-e-formacao-social-aos-estudantes,Projeto da EAJ leva cultura e formação social aos estudantes,26/03/2021 13:52,45663,projeto-da-eaj-leva-cultura-e-formacao-social-aos-estudantes
2021,https://www.ufrn.br/imprensa/noticias/45569/beneficios-do-colostro-bovino-sao-investigados-pela-eaj-e-facisa,Benefícios do colostro bovino são investigados pela EAJ e Facisa,25/03/2021 10:59,45569,beneficios-do-colostro-bovino-sao-investigados-pela-eaj-e-facisa
2021,https://www.ufrn.br/imprensa/noticias/45542/estudantes-da-eaj-apresentam-projetos-na-febrace,Estudantes da EAJ apresentam projetos na Febrace,24/03/2021 16:09,45542,estudantes-da-eaj-apresentam-projetos-na-febrace
2021,https://www.ufrn.br/imprensa/noticias/45524/incubadora-da-ufrn-em-macaiba-inicia-pre-incubacao-de-empresa,Incubadora da UFRN em Macaíba inicia pré-incubação de empresa,24/03/2021 10:51,45524,incubadora-da-ufrn-em-macaiba-inicia-pre-incubacao-de-empresa
2021,https://www.ufrn.br/imprensa/noticias/45199/estudantes-da-eaj-ganham-medalha-nacional-na-olimpiada-brasileira-de-robotica,Estudantes da EAJ ganham medalha nacional na Olimpíada Brasileira de Robótica,16/03/2021 17:25,45199,estudantes-da-eaj-ganham-medalha-nacional-na-olimpiada-brasileira-de-robotica
2021,https://www.ufrn.br/imprensa/noticias/45188/empresa-junior-da-eaj-realiza-formacao-sobre-empreendedorismo-rural,Empresa Júnior da EAJ realiza formação sobre empreendedorismo rural,16/03/2021 15:56,45188,empresa-junior-da-eaj-realiza-formacao-sobre-empreendedorismo-rural
2021,https://www.ufrn.br/imprensa/noticias/45028/programa-novos-caminhos-abre-inscricoes-para-cursos-de-qualificacao,Programa Novos Caminhos abre inscrições para cursos de qualificação,10/03/2021 17:47,45028,programa-novos-caminhos-abre-inscricoes-para-cursos-de-qualificacao
2021,https://www.ufrn.br/imprensa/noticias/44949/ufrn-e-estado-discutem-parceria-para-analise-da-producao-leiteira,UFRN e Estado discutem parceria para análise da produção leiteira,09/03/2021 10:32,44949,ufrn-e-estado-discutem-parceria-para-analise-da-producao-leiteira
2021,https://www.ufrn.br/imprensa/noticias/44721/eaj-abre-inscricoes-para-projeto-do-programa-de-residencia-profissional-agricola,EAJ abre inscrições para projeto do Programa de Residência Profissional Agrícola,02/03/2021 16:43,44721,eaj-abre-inscricoes-para-projeto-do-programa-de-residencia-profissional-agricola
2021,https://www.ufrn.br/imprensa/noticias/44575/eaj-abre-selecao-de-bolsistas-para-programa-de-residencia-profissional-agricola,EAJ abre seleção de bolsistas para Programa de Residência Profissional Agrícola,25/02/2021 16:14,44575,eaj-abre-selecao-de-bolsistas-para-programa-de-residencia-profissional-agricola
2021,https://www.ufrn.br/imprensa/noticias/44537/eaj-abre-inscricoes-para-processo-seletivo-de-cursos-tecnicos,EAJ abre inscrições para processo seletivo de cursos técnicos,24/02/2021 15:06,44537,eaj-abre-inscricoes-para-processo-seletivo-de-cursos-tecnicos
2021,https://www.ufrn.br/imprensa/noticias/44248/agrojundiai-aproxima-universidade-e-comunidade-agricola,AGROJundiaí aproxima universidade e comunidade agrícola,09/02/2021 17:32,44248,agrojundiai-aproxima-universidade-e-comunidade-agricola
2021,https://www.ufrn.br/imprensa/noticias/44143/eaj-divulga-edital-de-processo-seletivo-para-cursos-tecnicos,EAJ divulga edital de processo seletivo para cursos técnicos,05/02/2021 11:22,44143,eaj-divulga-edital-de-processo-seletivo-para-cursos-tecnicos
2021,https://www.ufrn.br/imprensa/noticias/44009/potirural-projeto-visa-a-criacao-de-espaco-para-produtores-rurais-na-web,PotiRural: projeto visa à criação de espaço para produtores rurais na web,01/02/2021 16:33,44009,potirural-projeto-visa-a-criacao-de-espaco-para-produtores-rurais-na-web
2021,https://www.ufrn.br/imprensa/noticias/44003/eaj-ufrn-realiza-colacao-de-grau-dos-cursos-de-graduacao,EAJ-UFRN realiza colação de grau dos cursos de graduação,01/02/2021 15:54,44003,eaj-ufrn-realiza-colacao-de-grau-dos-cursos-de-graduacao
2021,https://www.ufrn.br/imprensa/noticias/43850/eaj-realiza-processo-seletivo-de-mestrado-em-ciencias-florestais,EAJ realiza processo seletivo de mestrado em Ciências Florestais,26/01/2021 15:11,43850,eaj-realiza-processo-seletivo-de-mestrado-em-ciencias-florestais
2021,https://www.ufrn.br/imprensa/noticias/43695/projeto-da-eaj-mostra-potencial-produtivo-da-carcinicultura,Projeto da EAJ mostra potencial produtivo da carcinicultura,20/01/2021 11:09,43695,projeto-da-eaj-mostra-potencial-produtivo-da-carcinicultura
2021,https://www.ufrn.br/imprensa/noticias/43481/estudantes-da-eaj-se-classificam-para-nova-fase-da-obr,Estudantes da EAJ se classificam para nova fase da OBR,08/01/2021 11:14,43481,estudantes-da-eaj-se-classificam-para-nova-fase-da-obr
2020,https://www.ufrn.br/imprensa/noticias/42863/eaj-e-premiada-em-congresso-internacional,EAJ é premiada em Congresso Internacional,10/12/2020 14:51,42863,eaj-e-premiada-em-congresso-internacional
2020,https://www.ufrn.br/imprensa/noticias/42621/eaj-realiza-mostra-virtual-de-profissoes,EAJ realiza Mostra Virtual de Profissões,02/12/2020 18:32,42621,eaj-realiza-mostra-virtual-de-profissoes
2020,https://www.ufrn.br/imprensa/noticias/42030/eaj-promove-i-workshop-de-arborizacao,EAJ promove I Workshop de Arborização,13/11/2020 15:29,42030,eaj-promove-i-workshop-de-arborizacao
2020,https://www.ufrn.br/imprensa/noticias/41750/encontro-discute-educacao-de-jovens-e-adultos-em-tempos-de-pandemia,Encontro discute educação de jovens e adultos em tempos de pandemia,03/11/2020 17:11,41750,encontro-discute-educacao-de-jovens-e-adultos-em-tempos-de-pandemia
2020,https://www.ufrn.br/imprensa/noticias/41598/eaj-classifica-estudantes-para-a-fase-final-da-onhb,EAJ classifica estudantes para a fase final da ONHB,28/10/2020 10:43,41598,eaj-classifica-estudantes-para-a-fase-final-da-onhb
2020,https://www.ufrn.br/imprensa/noticias/41329/eaj-conquista-1a-e-2a-colocacao-em-etapa-da-olimpiada-de-robotica,EAJ conquista 1ª e 2ª colocação em etapa da Olimpíada de Robótica,21/10/2020 15:13,41329,eaj-conquista-1a-e-2a-colocacao-em-etapa-da-olimpiada-de-robotica
2020,https://www.ufrn.br/imprensa/noticias/41078/eaj-inicia-processo-seletivo-para-cursos-tecnicos-subsequentes,EAJ inicia processo seletivo para cursos técnicos subsequentes,15/10/2020 15:00,41078,eaj-inicia-processo-seletivo-para-cursos-tecnicos-subsequentes
2020,https://www.ufrn.br/imprensa/noticias/41037/eaj-passa-a-ofertar-curso-tecnico-em-cozinha,EAJ passa a ofertar Curso Técnico em Cozinha,15/10/2020 10:29,41037,eaj-passa-a-ofertar-curso-tecnico-em-cozinha
2020,https://www.ufrn.br/imprensa/noticias/40830/eaj-realiza-evento-sobre-producao-e-consumo-de-ovo,EAJ realiza evento sobre produção e consumo de ovo,08/10/2020 14:38,40830,eaj-realiza-evento-sobre-producao-e-consumo-de-ovo
2020,https://www.ufrn.br/imprensa/noticias/40783/eaj-estreia-programa-na-web-radio-sobre-temas-academicos-e-gerais,EAJ estreia programa na web radio sobre temas acadêmicos e gerais,07/10/2020 12:59,40783,eaj-estreia-programa-na-web-radio-sobre-temas-academicos-e-gerais
2020,https://www.ufrn.br/imprensa/noticias/40591/eaj-participa-de-evento-de-sobre-agricultura-familiar-no-rn,EAJ participa de evento de sobre Agricultura Familiar no RN,02/10/2020 10:13,40591,eaj-participa-de-evento-de-sobre-agricultura-familiar-no-rn
2020,https://www.ufrn.br/imprensa/noticias/39981/projeto-promove-interacao-da-eaj-com-agricultores-familiares,Projeto promove interação da EAJ com agricultores familiares,16/09/2020 12:26,39981,projeto-promove-interacao-da-eaj-com-agricultores-familiares
2020,https://www.ufrn.br/imprensa/noticias/39691/eaj-implanta-unidade-tecnica-demonstrativa-de-producao-de-acai,EAJ implanta Unidade Técnica Demonstrativa de produção de açaí,08/09/2020 11:58,39691,eaj-implanta-unidade-tecnica-demonstrativa-de-producao-de-acai
2020,https://www.ufrn.br/imprensa/noticias/39369/eaj-divulga-aprovados-no-edital-de-concessao-do-auxilio-instrumental,EAJ divulga aprovados no edital de Concessão do Auxílio Instrumental,27/08/2020 16:24,39369,eaj-divulga-aprovados-no-edital-de-concessao-do-auxilio-instrumental
2020,https://www.ufrn.br/imprensa/noticias/39195/projeto-da-eaj-vai-realizar-diagnostico-situacional-dos-criadores-de-leite-de-cabra-do-estado,Projeto da EAJ vai realizar diagnóstico situacional dos criadores de leite de cabra do Estado,21/08/2020 14:52,39195,projeto-da-eaj-vai-realizar-diagnostico-situacional-dos-criadores-de-leite-de-cabra-do-estado
2020,https://www.ufrn.br/imprensa/noticias/38885/eaj-oferta-curso-de-aquicultura-para-alunos-de-todo-pais,EAJ oferta curso de Aquicultura para alunos de todo país,12/08/2020 09:21,38885,eaj-oferta-curso-de-aquicultura-para-alunos-de-todo-pais
2020,https://www.ufrn.br/imprensa/noticias/38682/eaj-desenvolve-atividades-durante-periodo-de-distanciamento-social,EAJ desenvolve atividades durante período de distanciamento social,05/08/2020 16:23,38682,eaj-desenvolve-atividades-durante-periodo-de-distanciamento-social
2020,https://www.ufrn.br/imprensa/noticias/38278/carcinicultura-sera-beneficiada-com-criacao-de-startup,Carcinicultura será beneficiada com criação de startup,24/07/2020 12:27,38278,carcinicultura-sera-beneficiada-com-criacao-de-startup
2020,https://www.ufrn.br/imprensa/noticias/38273/novos-caminhos-novas-possibilidades,"Novos Caminhos, novas possibilidades",24/07/2020 10:58,38273,novos-caminhos-novas-possibilidades
2020,https://www.ufrn.br/imprensa/noticias/38142/eaj-realiza-reunioes-virtuais-para-tratar-da-saude-do-servidor,EAJ realiza reuniões virtuais para tratar da saúde do servidor,22/07/2020 12:06,38142,eaj-realiza-reunioes-virtuais-para-tratar-da-saude-do-servidor
2020,https://www.ufrn.br/imprensa/noticias/38044/eaj-discute-modelo-de-retomada-do-semestre-2020-1,EAJ discute modelo de retomada do semestre 2020.1,20/07/2020 14:37,38044,eaj-discute-modelo-de-retomada-do-semestre-2020-1
2020,https://www.ufrn.br/imprensa/noticias/37975/eaj-realiza-live-cultural-jundiai-olhares-e-cancoes,EAJ realiza live cultural Jundiaí: Olhares e canções,16/07/2020 15:43,37975,eaj-realiza-live-cultural-jundiai-olhares-e-cancoes
2020,https://www.ufrn.br/imprensa/noticias/37817/eaj-regulamenta-retorno-do-periodo-letivo-no-modelo-remoto,EAJ regulamenta retorno do período letivo no modelo remoto,14/07/2020 10:04,37817,eaj-regulamenta-retorno-do-periodo-letivo-no-modelo-remoto
2020,https://www.ufrn.br/imprensa/noticias/37691/escola-agricola-promove-acoes-sociais-durante-pandemia,Escola Agrícola promove ações sociais durante pandemia,09/07/2020 16:44,37691,escola-agricola-promove-acoes-sociais-durante-pandemia
2020,https://www.ufrn.br/imprensa/noticias/37306/alunos-da-eaj-sao-beneficiados-com-auxilio-de-inclusao-digital,Alunos da EAJ são beneficiados com Auxílio de Inclusão Digital,01/07/2020 14:25,37306,alunos-da-eaj-sao-beneficiados-com-auxilio-de-inclusao-digital
2020,https://www.ufrn.br/imprensa/noticias/37225/feira-solidaria-arrecada-mais-de-10-toneladas-de-alimentos-em-3-edicoes,Feira Solidária arrecada  10 toneladas de alimentos em 3 edições,26/06/2020 17:24,37225,feira-solidaria-arrecada-mais-de-10-toneladas-de-alimentos-em-3-edicoes
2020,https://www.ufrn.br/imprensa/noticias/36860/projeto-feira-solidaria-da-eaj-ganha-apoios-e-chega-a-3a-edicao,Projeto Feira Solidária da EAJ ganha apoios e chega a 3ª edição,16/06/2020 14:51,36860,projeto-feira-solidaria-da-eaj-ganha-apoios-e-chega-a-3a-edicao
2020,https://www.ufrn.br/imprensa/noticias/36173/eaj-realiza-segunda-feira-solidaria-para-ajudar-assentados-e-pessoas-em-vulnerabilidade,EAJ realiza segunda Feira Solidária para ajudar assentados e pessoas em vulnerabilidade,22/05/2020 14:54,36173,eaj-realiza-segunda-feira-solidaria-para-ajudar-assentados-e-pessoas-em-vulnerabilidade
2020,https://www.ufrn.br/imprensa/noticias/35956/acao-solidaria-da-eaj-ajuda-agricultores-de-macaiba-e-comunidade-carente-de-natal,Ação solidária da EAJ ajuda agricultores de Macaíba e comunidade carente de Natal,15/05/2020 17:32,35956,acao-solidaria-da-eaj-ajuda-agricultores-de-macaiba-e-comunidade-carente-de-natal
2020,https://www.ufrn.br/imprensa/noticias/33995/assistencia-estudantil-auxilios-que-tornam-sonhos-realidade,Assistência estudantil: auxílios que tornam sonhos realidade,10/03/2020 09:23,33995,assistencia-estudantil-auxilios-que-tornam-sonhos-realidade
2020,https://www.ufrn.br/imprensa/noticias/33491/novas-instalacoes-de-incubadora-sao-apresentadas-a-agencia-de-inovacao,Novas instalações de incubadora são apresentadas à Agência de Inovação,18/02/2020 11:48,33491,novas-instalacoes-de-incubadora-sao-apresentadas-a-agencia-de-inovacao
2020,https://www.ufrn.br/imprensa/noticias/33061/escola-agricola-de-jundiai-divulga-2a-chamada-para-cursos-tecnicos,Escola Agrícola de Jundiaí  divulga 2ª chamada para cursos técnicos,03/02/2020 11:40,33061,escola-agricola-de-jundiai-divulga-2a-chamada-para-cursos-tecnicos
2019,https://www.ufrn.br/imprensa/noticias/32371/escola-agricola-oferece-50-vagas-para-especilizacao-em-gestao-ambiental,Escola Agrícola oferece 50 vagas para Especialização em Gestão Ambiental,20/12/2019 16:57,32371,escola-agricola-oferece-50-vagas-para-especilizacao-em-gestao-ambiental
2019,https://www.ufrn.br/imprensa/noticias/32167/aluno-da-eaj-conquista-medalha-na-olimpiada-brasileira-de-robotica,Aluno da EAJ conquista medalha na Olimpíada Brasileira de Robótica,13/12/2019 12:25,32167,aluno-da-eaj-conquista-medalha-na-olimpiada-brasileira-de-robotica
2019,https://www.ufrn.br/imprensa/noticias/32009/projeto-voador-tem-continuidade-na-eaj,Projeto voador tem continuidade na EAJ,10/12/2019 15:31,32009,projeto-voador-tem-continuidade-na-eaj
2019,https://www.ufrn.br/imprensa/noticias/31684/projeto-da-eaj-que-incentiva-renda-extra-comeca-a-ser-implantado,Projeto da EAJ que incentiva renda extra começa a ser implantado,02/12/2019 13:36,31684,projeto-da-eaj-que-incentiva-renda-extra-comeca-a-ser-implantado
2019,https://www.ufrn.br/imprensa/noticias/31663/ufrn-e-emparn-discutem-parceria-na-area-agroindustrial,UFRN e Emparn discutem parceria na área agroindustrial,02/12/2019 08:19,31663,ufrn-e-emparn-discutem-parceria-na-area-agroindustrial
2019,https://www.ufrn.br/imprensa/noticias/31545/eaj-emprega-tecnologias-para-producao-de-mudas-e-reflorestamento,EAJ emprega tecnologias para produção de mudas e reflorestamento,28/11/2019 10:48,31545,eaj-emprega-tecnologias-para-producao-de-mudas-e-reflorestamento
2019,https://www.ufrn.br/imprensa/noticias/31453/alunos-da-eaj-realizam-apresentacoes-inspiradas-em-obras-da-literatura,Alunos da EAJ realizam apresentações inspiradas em obras da literatura,26/11/2019 15:42,31453,alunos-da-eaj-realizam-apresentacoes-inspiradas-em-obras-da-literatura
2019,https://www.ufrn.br/imprensa/noticias/31418/eaj-realiza-i-simposio-potiguar-em-ciencias-florestais,EAJ realiza I Simpósio Potiguar em Ciências Florestais,25/11/2019 16:17,31418,eaj-realiza-i-simposio-potiguar-em-ciencias-florestais
2019,https://www.ufrn.br/imprensa/noticias/31359/equoterapia-no-tratamento-de-alunos-com-necessidades-especiais,Equoterapia no tratamento de alunos com necessidades especiais,22/11/2019 14:23,31359,equoterapia-no-tratamento-de-alunos-com-necessidades-especiais
2019,https://www.ufrn.br/imprensa/noticias/31226/projeto-da-eaj-utiliza-jiu-jitsu-para-melhorr-qualidade-de-vida,EAJ utiliza Jiu Jitsu para melhorar qualidade de vida no trabalho,19/11/2019 16:28,31226,projeto-da-eaj-utiliza-jiu-jitsu-para-melhorr-qualidade-de-vida
2019,https://www.ufrn.br/imprensa/noticias/31165/equipe-da-eaj-vence-etapa-regional-do-ideas-for-milk,Equipe da EAJ vence etapa regional do Ideas For Milk,18/11/2019 15:33,31165,equipe-da-eaj-vence-etapa-regional-do-ideas-for-milk
2019,https://www.ufrn.br/imprensa/noticias/31018/ufrn-oferece-capacitacao-tecnologica-na-rede-giga-metropole,UFRN oferece capacitação tecnológica na Rede Giga Metrópole,12/11/2019 17:06,31018,ufrn-oferece-capacitacao-tecnologica-na-rede-giga-metropole
2019,https://www.ufrn.br/imprensa/noticias/31006/eaj-e-classificada-para-o-desafio-de-startups-da-embrapa,EAJ é classificada para o Desafio de Startups da Embrapa,12/11/2019 16:04,31006,eaj-e-classificada-para-o-desafio-de-startups-da-embrapa
2019,https://www.ufrn.br/imprensa/noticias/30983/rede-e-tec-brasil-realiza-pesquisa-de-egressos-na-ufrn,Rede e-Tec Brasil realiza pesquisa de egressos na UFRN,12/11/2019 12:54,30983,rede-e-tec-brasil-realiza-pesquisa-de-egressos-na-ufrn
2019,https://www.ufrn.br/imprensa/noticias/30981/curso-tecnico-em-informatica-da-eaj-comemora-20-anos,Curso técnico em Informática da EAJ comemora 20 anos,12/11/2019 12:43,30981,curso-tecnico-em-informatica-da-eaj-comemora-20-anos
2019,https://www.ufrn.br/imprensa/noticias/30820/eaj-realiza-estudo-da-influencia-do-manejo-na-diversificacao-da-producao-de-produtos-apicolas,EAJ realiza estudo da influência do manejo na produção de produtos apícolas,08/11/2019 11:32,30820,eaj-realiza-estudo-da-influencia-do-manejo-na-diversificacao-da-producao-de-produtos-apicolas
2019,https://www.ufrn.br/imprensa/noticias/30598/palestras-e-oficinas-encerram-atividades-do-mes-do-servidor-na-eaj,Palestras e oficinas encerram atividades do Mês do Servidor na EAJ,04/11/2019 15:30,30598,palestras-e-oficinas-encerram-atividades-do-mes-do-servidor-na-eaj
2019,https://www.ufrn.br/imprensa/noticias/30550/eaj-inicia-implantacao-de-modelo-de-gestao-de-residuos-organicos,EAJ inicia implantação de modelo de gestão de resíduos orgânicos,01/11/2019 12:20,30550,eaj-inicia-implantacao-de-modelo-de-gestao-de-residuos-organicos
2019,https://www.ufrn.br/imprensa/noticias/30236/provocacoes-cinematograficas-exibe-filmes-seguidos-de-debates,Provocações Cinematográficas exibe filmes seguidos de debates,24/10/2019 12:11,30236,provocacoes-cinematograficas-exibe-filmes-seguidos-de-debates
2019,https://www.ufrn.br/imprensa/noticias/30190/eaj-promove-visita-tecnica-para-estudantes-da-rede-estadual,EAJ promove visita técnica para estudantes da Rede Estadual,23/10/2019 10:33,30190,eaj-promove-visita-tecnica-para-estudantes-da-rede-estadual
2019,https://www.ufrn.br/imprensa/noticias/30120/escola-agricola-participa-da-57a-edicao-da-festa-do-boi,Escola Agrícola participa da 57ª edição da Festa do Boi,21/10/2019 15:24,30120,escola-agricola-participa-da-57a-edicao-da-festa-do-boi
2019,https://www.ufrn.br/imprensa/noticias/30019/ufrn-e-governo-do-estado-assinam-acordo-em-beneficio-da-producao-leiteira,UFRN e Governo do Estado assinam acordo em benefício da produção leiteira,17/10/2019 17:22,30019,ufrn-e-governo-do-estado-assinam-acordo-em-beneficio-da-producao-leiteira
2019,https://www.ufrn.br/imprensa/noticias/29842/escola-agricola-de-jundiai-realiza-o-i-egg-day,Escola Agrícola de Jundiaí realiza o I Egg Day,14/10/2019 09:01,29842,escola-agricola-de-jundiai-realiza-o-i-egg-day
2019,https://www.ufrn.br/imprensa/noticias/29794/eaj-promove-o-egg-day-nesta-sexta,EAJ promove o Egg Day nesta sexta,10/10/2019 17:09,29794,eaj-promove-o-egg-day-nesta-sexta
2019,https://www.ufrn.br/imprensa/noticias/29699/eaj-oferece-especializacao-em-gestao-ambiental,EAJ oferece Especialização em Gestão Ambiental,09/10/2019 15:20,29699,eaj-oferece-especializacao-em-gestao-ambiental
2019,https://www.ufrn.br/imprensa/noticias/29653/eaj-integra-rede-internacional-de-cooperacao-entre-universidades,EAJ integra rede internacional de cooperação entre universidades ,08/10/2019 16:54,29653,eaj-integra-rede-internacional-de-cooperacao-entre-universidades
2019,https://www.ufrn.br/imprensa/noticias/29437/novos-diretores-da-escola-agricola-de-jundiai-tomam-posse,Novos diretores da Escola Agrícola de Jundiaí tomam posse,30/09/2019 13:25,29437,novos-diretores-da-escola-agricola-de-jundiai-tomam-posse
2019,https://www.ufrn.br/imprensa/noticias/29325/escola-agricola-de-jundiai-realiza-feira-de-aquarismo,Escola Agrícola de Jundiaí promove Feira de Aquarismo,26/09/2019 11:38,29325,escola-agricola-de-jundiai-realiza-feira-de-aquarismo
2019,https://www.ufrn.br/imprensa/noticias/29165/projeto-de-pesquisa-da-eaj-envolve-literatura-debate-e-reflexao,"Projeto de pesquisa da EAJ envolve literatura, debate e reflexão",23/09/2019 14:35,29165,projeto-de-pesquisa-da-eaj-envolve-literatura-debate-e-reflexao
2019,https://www.ufrn.br/imprensa/noticias/29094/agencia-de-inovacao-realiza-visita-tecnica-em-incubadora-de-macaiba,Agência de Inovação realiza visita técnica em incubadora de Macaíba,20/09/2019 13:46,29094,agencia-de-inovacao-realiza-visita-tecnica-em-incubadora-de-macaiba
2019,https://www.ufrn.br/imprensa/noticias/28919/campanha-de-prevencao-ao-suicidio-e-destaque-na-eaj,Campanha de prevenção ao suicídio é destaque na EAJ,17/09/2019 13:44,28919,campanha-de-prevencao-ao-suicidio-e-destaque-na-eaj
2019,https://www.ufrn.br/imprensa/noticias/28510/inscricoes-prorrogadas-para-pos-graduacao-em-gestao-ambiental,Inscrições prorrogadas para pós-graduação em Gestão Ambiental,06/09/2019 16:07,28510,inscricoes-prorrogadas-para-pos-graduacao-em-gestao-ambiental
2019,https://www.ufrn.br/imprensa/noticias/28475/planejamento-para-implantacao-do-parque-tecnologico-e-apresentado-em-macaiba,Planejamento para implantação do Parque Tecnológico é apresentado em Macaíba,06/09/2019 08:43,28475,planejamento-para-implantacao-do-parque-tecnologico-e-apresentado-em-macaiba
2019,https://www.ufrn.br/imprensa/noticias/28326/inscricoes-para-pos-graduacao-em-gestao-ambiental-terminam-sexta,Inscrições para pós-graduação em Gestão Ambiental terminam sexta,03/09/2019 15:48,28326,inscricoes-para-pos-graduacao-em-gestao-ambiental-terminam-sexta
2019,https://www.ufrn.br/imprensa/noticias/27631/oficina-de-producao-de-mudas-abre-vaga-para-servidores,Oficina de produção de mudas abre vaga para servidores,15/08/2019 10:32,27631,oficina-de-producao-de-mudas-abre-vaga-para-servidores
2019,https://www.ufrn.br/imprensa/noticias/27331/alunos-da-eaj-se-classificam-para-olimpiada-brasileira-de-robotica,Alunos da EAJ se classificam para Olimpíada Brasileira de Robótica,08/08/2019 10:22,27331,alunos-da-eaj-se-classificam-para-olimpiada-brasileira-de-robotica
2019,https://www.ufrn.br/imprensa/noticias/27284/eaj-experimenta-novas-tecnicas-de-manejo-e-conservacao-do-solo,EAJ experimenta novas técnicas de manejo e conservação do solo,07/08/2019 11:54,27284,eaj-experimenta-novas-tecnicas-de-manejo-e-conservacao-do-solo
2019,https://www.ufrn.br/imprensa/noticias/27254/alunos-da-ufrn-competem-em-maratona-tecnologica-do-setor-leiteiro-do-rn,Alunos da UFRN competem em maratona tecnológica do setor leiteiro do RN,06/08/2019 14:31,27254,alunos-da-ufrn-competem-em-maratona-tecnologica-do-setor-leiteiro-do-rn
